Date,Close,High,Low,Open,Volume
2009-04-21,0.2526336908340454,0.26317919969266707,0.24621468663004742,0.24988269684054637,932184000
2009-04-22,0.2601988911628723,0.27074439784713833,0.24621463586357323,0.2503411396673619,916404000
2009-04-23,0.2560725212097168,0.26501328867944207,0.2480487702472438,0.2627207884044498,753952000
2009-04-24,0.26203298568725586,0.2638669910428595,0.25240446440252545,0.2585942358937819,759508000
2009-04-27,0.2526336908340454,0.2659301936861661,0.2510289466152335,0.2585942005939186,787024000
2009-04-28,0.2533213198184967,0.2585940716179788,0.2471315522593839,0.24942407799409225,634392000
2009-04-29,0.24942432343959808,0.25561406976098167,0.24644406711337236,0.2544678194300305,859668000
2009-04-30,0.2631792724132538,0.27051526753255256,0.2521752660699267,0.25423850530296893,1110276000
2009-05-01,0.2675350308418274,0.27372477567731013,0.26226227511946915,0.26249150873337174,840548000
2009-05-04,0.2819778025150299,0.2840410417973859,0.2684520347158079,0.2721200460275058,927704000
2009-05-05,0.27051523327827454,0.2776219938766441,0.2647839835469295,0.2757879884968628,837076000
2009-05-06,0.2650132477283478,0.2760172528136719,0.25974049244488473,0.27349549196935113,935088000
2009-05-07,0.2459854781627655,0.2709737723019153,0.24254672810591138,0.2709737723019153,1289196000
2009-05-08,0.2120564877986908,0.2407127558999615,0.20884698456888304,0.2407127558999615,2930564000
2009-05-11,0.21618297696113586,0.22145573283005088,0.2067837153109501,0.20861772091693243,1038596000
2009-05-12,0.20586663484573364,0.22099714122622777,0.2017401306211673,0.22099714122622777,1201384000
2009-05-13,0.19257017970085144,0.20563745170390912,0.19096543514940315,0.2044912016916238,1305608000
2009-05-14,0.1953212022781372,0.19944770809126733,0.1909654491785841,0.19234094656150114,1017864000
2009-05-15,0.20036470890045166,0.2072422094107356,0.19440419752670252,0.19669669769679715,780308000
2009-05-18,0.2125149816274643,0.21389049276691333,0.20494972501801428,0.20540823328595725,938320000
2009-05-19,0.21664144098758698,0.2191631880920039,0.21045168318833415,0.21389044663083703,859768000
2009-05-20,0.2230604887008667,0.23498149841029597,0.21962173826505854,0.22053874111414998,1309436000
2009-05-21,0.22168496251106262,0.22466521796803193,0.21549520433067507,0.22030946524799133,965600000
2009-05-22,0.22512367367744446,0.22833317584737112,0.21755841953864422,0.22168492428060352,718260000
2009-05-26,0.23727397620677948,0.23910798173109488,0.22076796748107586,0.22306046755428094,865540000
2009-05-27,0.2377324104309082,0.2448391697860016,0.2338351667611391,0.23612766625262088,814152000
2009-05-28,0.24094198644161224,0.24300522556902546,0.23062573614703316,0.24140048098895336,995288000
2009-05-29,0.23910798132419586,0.2416297423319327,0.23085497014319936,0.24117124778382326,834232000
2009-06-01,0.25079959630966187,0.2521751064803674,0.2409418462962472,0.24185883485755716,1022764000
2009-06-02,0.24873651564121246,0.256301771705599,0.2441515152784034,0.2507997548729734,907984000
2009-06-03,0.24094198644161224,0.24644400299597496,0.2349814753399084,0.24552698657253627,735688000
2009-06-04,0.24965351819992065,0.2501120127950918,0.24140050617180236,0.2416297671337676,673180000
2009-06-05,0.24827785789966583,0.25423836604160005,0.24529763115744163,0.25423836604160005,559992000
2009-06-08,0.2469024807214737,0.25034123058537944,0.24071270910343964,0.24644398620537053,473948000
2009-06-09,0.26042822003364563,0.26317921417856477,0.24850719985774303,0.25034120506393975,725032000
2009-06-10,0.2686813175678253,0.27028606239919073,0.2560725379045694,0.26180378896570355,833320000
2009-06-11,0.26524239778518677,0.2796851755316354,0.2636376538118301,0.26936890180863693,835156000
2009-06-12,0.26386702060699463,0.2647840097231605,0.2553847483030532,0.2613452595444028,595000000
2009-06-15,0.25951117277145386,0.2624914274594828,0.25492617396794737,0.2590526783568529,445164000
2009-06-16,0.25240445137023926,0.2627207275467596,0.24873646817717343,0.2595112115079803,594912000
2009-06-17,0.25859424471855164,0.2611160055846583,0.24644398956788724,0.25630174477800194,799016000
2009-06-18,0.25355061888694763,0.26249138138156686,0.2507996255535047,0.2576771225514839,566376000
2009-06-19,0.2563017010688782,0.26272070527348557,0.2528629517444903,0.25607244018241887,747564000
2009-06-22,0.24185900390148163,0.2572187780044743,0.24094201469925505,0.2572187780044743,574864000
2009-06-23,0.2407127022743225,0.24460997387251887,0.23131344198147244,0.24415147936942339,589764000
2009-06-24,0.24873651564121246,0.2544677660947238,0.2436929933791162,0.2436929933791162,515096000
2009-06-25,0.26180368661880493,0.2622622083874544,0.24392218483272854,0.24644394524530022,870444000
2009-06-26,0.26524239778518677,0.26615941386192354,0.25836490018901853,0.2606573993877413,513956000
2009-06-29,0.26524239778518677,0.270056657034003,0.2624914042124687,0.26593015301055284,510056000
2009-06-30,0.258823424577713,0.2679934497647606,0.254009192099356,0.26432543968994154,589844000
2009-07-01,0.2599698007106781,0.2634085789082677,0.25561406054166896,0.26042832268953175,696420000
2009-07-02,0.24988268315792084,0.2546969155507475,0.24644393402215228,0.25148742728886303,552312000
2009-07-06,0.24185900390148163,0.24988278240038267,0.2377324978339427,0.2496535214354462,752456000
2009-07-07,0.23131340742111206,0.24415144289094187,0.23062567943359863,0.24277593225841554,1072996000
2009-07-08,0.23177193105220795,0.2333766752505875,0.22260191930709278,0.232688919928782,1205860000
2009-07-09,0.23681549727916718,0.24071274219494204,0.2349814916338736,0.23566924716695348,714564000
2009-07-10,0.2377324104309082,0.23933718193794515,0.23177192815030534,0.23681542156581534,520008000
2009-07-13,0.24048346281051636,0.24254670168840417,0.22810394755692992,0.24254670168840417,556012000
2009-07-14,0.245526984333992,0.24644400074906997,0.23956647328663197,0.24231749520310966,452568000
2009-07-15,0.2556140124797821,0.2606575073400048,0.252175262257527,0.2544677624056971,1022808000
2009-07-16,0.26891055703163147,0.26982757361851156,0.2569895600322811,0.2583650439194592,952076000
2009-07-17,0.2767050564289093,0.27762204562534937,0.26615954402605085,0.2689105389441306,850356000
2009-07-20,0.2801438271999359,0.2831240832973698,0.2753295652480225,0.2789975769569814,782756000
2009-07-21,0.27441245317459106,0.2806021962506348,0.2679934492210553,0.279455946520673,941296000
2009-07-22,0.2812900245189667,0.2838117855105089,0.2670765023175561,0.26891050782697257,600908000
2009-07-23,0.2980252802371979,0.29894229665583516,0.2787682633908908,0.2817485189261384,1046120000
2009-07-24,0.2971082329750061,0.2980252218853452,0.2870212183175211,0.2888552234669503,650592000
2009-07-27,0.298483669757843,0.30283940699649947,0.2916061453183291,0.29435716602563233,677484000
2009-07-28,0.2989422082901001,0.30215169648473206,0.2938986878003238,0.29642044804521195,563180000
2009-07-29,0.2929817736148834,0.2973375399357438,0.29000151820140113,0.2955035345021581,373972000
2009-07-30,0.2952742576599121,0.30192252358223587,0.2927524969085559,0.29802525199763924,468444000
2009-07-31,0.29642051458358765,0.30054701985208043,0.28839676496714506,0.2952742646383816,541560000
2009-08-03,0.30444425344467163,0.3078830304875597,0.29779601492884605,0.3035272644524038,471900000
2009-08-04,0.30650755763053894,0.3117803133109793,0.2987130409159185,0.29917153546883574,695380000
2009-08-05,0.307195246219635,0.30948774581369004,0.3010054754526857,0.3046734857346741,610768000
2009-08-06,0.3007763624191284,0.3138436098758643,0.2989423565432023,0.30834161957684764,957588000
2009-08-07,0.3143020570278168,0.32622305139062907,0.3099462906932039,0.3170530515225034,1401872000
2009-08-10,0.3039858043193817,0.3211795827850342,0.3021517987323614,0.31659458248186223,693312000
2009-08-11,0.29687902331352234,0.30650754517736906,0.29527427877913315,0.30192254517696804,481884000
2009-08-12,0.30788302421569824,0.31109251295200896,0.29687899256012557,0.297108253467899,634940000
2009-08-13,0.31705304980278015,0.3181992997800785,0.30467353365070493,0.3101755499389901,564028000
2009-08-14,0.3076537847518921,0.3170530453657002,0.30352727942561647,0.31659455084694843,427148000
2009-08-17,0.2948157787322998,0.2991715177197337,0.2916062623947781,0.2982545286683019,465032000
2009-08-18,0.30559051036834717,0.30902928749021885,0.29458650556461985,0.2948157664823293,636200000
2009-08-19,0.30215176939964294,0.30398577480861905,0.2980252640616354,0.3010055194351272,552996000
2009-08-20,0.31407269835472107,0.3154482088383592,0.30008844197647133,0.30077619721829046,819840000
2009-08-21,0.3193455934524536,0.3198040880403563,0.31017559237936376,0.3165945985962784,607324000
2009-08-24,0.31040483713150024,0.32095034967492864,0.3085708313854136,0.3175115991493011,461456000
2009-08-25,0.3131558299064636,0.3163653191631165,0.30673682406440056,0.3120095525105078,444088000
2009-08-26,0.3168238401412964,0.3175115957047126,0.31132185029148574,0.3124681004542596,434308000
2009-08-27,0.32117959856987,0.3225550823311672,0.31476059236420634,0.3181993427605877,551072000
2009-08-28,0.33768555521965027,0.3445630546454926,0.3294325449771381,0.32989103947311027,883992000
2009-08-31,0.3328712582588196,0.33539301870380134,0.3285154927019194,0.3337882471504036,431796000
2009-09-01,0.3216380178928375,0.3420412818675388,0.31980401264484437,0.33264202205204413,736856000
2009-09-02,0.32622310519218445,0.32943262207260343,0.3202625933633777,0.32209659910522287,404656000
2009-09-03,0.33401766419410706,0.3344761588542497,0.32530615633634435,0.32622314565662963,534020000
2009-09-04,0.3463970124721527,0.34868951196649856,0.332641988177328,0.332641988177328,513048000
2009-09-08,0.35602542757987976,0.35602542757987976,0.3461676764288278,0.3489186697589776,549712000
2009-09-09,0.36588340997695923,0.36657116557635866,0.35029440148186997,0.3553378969961974,571684000
2009-09-10,0.37757521867752075,0.3780337406848787,0.3629031976611744,0.36702970442604566,607952000
2009-09-11,0.3741363286972046,0.37803360034030326,0.37138533431818227,0.376658089486415,712732000
2009-09-14,0.3679465651512146,0.3716145756827399,0.3647370491039418,0.3686343205419697,490516000
2009-09-15,0.3755118250846863,0.3800968246493401,0.3679465703372569,0.37138532001074726,546136000
2009-09-16,0.36542484164237976,0.37528259703529687,0.3599228526145335,0.3745948415746272,707064000
2009-09-17,0.34937727451324463,0.3645077824206538,0.3431875038873725,0.3645077824206538,923096000
2009-09-18,0.3489188849925995,0.3553378916083978,0.34616788996547465,0.35281615755385026,604740000
2009-09-21,0.34731394052505493,0.35327444909819183,0.34181195363350153,0.3447921805913251,588776000
2009-09-22,0.3480018675327301,0.3518991124491075,0.3452508727287436,0.3498358731783072,361388000
2009-09-23,0.34249991178512573,0.35304542563462815,0.34204141712400893,0.35006516934422416,478936000
2009-09-24,0.33791467547416687,0.34823094848183445,0.3367684259542865,0.34823094848183445,552876000
2009-09-25,0.33241280913352966,0.33768556430089086,0.3298910483447361,0.33608079252870177,377556000
2009-09-28,0.3399781286716461,0.34846037433512483,0.3335591223513414,0.3335591223513414,467708000
2009-09-29,0.33378827571868896,0.3461677907871144,0.3331005203267621,0.3420412857643059,470928000
2009-09-30,0.3445630371570587,0.3486895420688724,0.3331005113670198,0.3406657658172196,875956000
2009-10-01,0.32003331184387207,0.3434168337285083,0.3198040509121577,0.3434168337285083,999960000
2009-10-02,0.31751158833503723,0.3243890891520485,0.31498982710396284,0.3168238327875843,612476000
2009-10-05,0.3159068524837494,0.32209659792717327,0.3104048352783373,0.3209503477588074,754276000
2009-10-06,0.32117959856987,0.32668158827257665,0.31751158721555967,0.3198040874798139,761272000
2009-10-07,0.3186578154563904,0.322325826558714,0.31521906529624577,0.31888707639856945,459608000
2009-10-08,0.32072097063064575,0.32140869856096554,0.3092584467466025,0.32049170976804087,1241524000
2009-10-09,0.3248475193977356,0.32530601385706437,0.3184285149808794,0.3188870094402081,618540000
2009-10-12,0.32117959856987,0.3273693438176047,0.31911633193478584,0.3193455928927148,499008000
2009-10-13,0.32003331184387207,0.32668155091851997,0.31705305637536396,0.3230135673123802,602124000
2009-10-14,0.319574773311615,0.33241278248751543,0.31797000166806344,0.33241278248751543,1101948000
2009-10-15,0.31017544865608215,0.3220964390616222,0.3081121829734189,0.31911618462805064,1092196000
2009-10-16,0.30306878685951233,0.30719529221237474,0.29756677061277753,0.3062782758402081,1018832000
2009-10-19,0.31407269835472107,0.3165944584651421,0.3030686964718562,0.3055904292535304,695588000
2009-10-20,0.3143020570278168,0.3216380514565662,0.3117802961325801,0.3193455514895348,660180000
2009-10-21,0.30673685669898987,0.31797009762116807,0.30513208457116997,0.3131558632239889,503956000
2009-10-22,0.30879998207092285,0.3104047262773651,0.2998592175000303,0.3051319718886977,379328000
2009-10-23,0.3014640212059021,0.31292652008763666,0.29963001591907396,0.31292652008763666,429528000
2009-10-26,0.29756662249565125,0.3083413887006297,0.29596187880408253,0.3037563911082955,481652000
2009-10-27,0.2874796688556671,0.3005469364686508,0.2844994416879659,0.2961911988168208,591836000
2009-10-28,0.27555885910987854,0.28747985759335615,0.2741833477226922,0.28106085000109443,773632000
2009-10-29,0.2877090573310852,0.2890845684253465,0.27739280611040207,0.27991454001153593,637100000
2009-10-30,0.2741832435131073,0.2874797483301319,0.27280775997746953,0.28633349838605654,604144000
2009-11-02,0.2767050564289093,0.28266556819204836,0.2689105389441306,0.2737248005473398,593136000
2009-11-03,0.27532950043678284,0.27670501133604414,0.26501325067858816,0.26776424514835573,876472000
2009-11-04,0.274641752243042,0.2803730295888781,0.27349550223962593,0.2773927741142452,916840000
2009-11-05,0.2812900245189667,0.28404101911871327,0.276934258018008,0.2778512744370944,955156000
2009-11-06,0.301693320274353,0.30788309287709575,0.29527431404146803,0.2989423254113334,1641112000
2009-11-09,0.30857089161872864,0.31292665953202925,0.3055906351156841,0.3058198961269818,818124000
2009-11-10,0.30100545287132263,0.3097169561409469,0.2971082093195496,0.3097169561409469,781472000
2009-11-11,0.30948778986930847,0.31682378414881396,0.3055905181416372,0.3060490399887195,871512000
2009-11-12,0.30857089161872864,0.3175116611278624,0.3076539022310681,0.3122389038269012,505864000
2009-11-13,0.31086328625679016,0.31246805813031414,0.3069660416969946,0.30834155263751345,388524000
2009-11-16,0.31521904468536377,0.31888705554785124,0.31200952834849843,0.3136143001813087,402820000
2009-11-17,0.31476059556007385,0.31544835111208486,0.30880008388099023,0.31544835111208486,350124000
2009-11-18,0.30994632840156555,0.31292658418703817,0.3046735723701538,0.3117803340640686,455516000
2009-11-19,0.29756662249565125,0.303297869486069,0.29206463631634677,0.303297869486069,833840000
2009-11-20,0.2957327663898468,0.2971082772892665,0.29000151652352324,0.2906892719732331,426748000
2009-11-23,0.2980252802371979,0.30559053587936297,0.29664979660237645,0.3000885466825645,390924000
2009-11-24,0.29619139432907104,0.29871312877621037,0.2913771317855321,0.296649889016845,418504000
2009-11-25,0.2996300458908081,0.3037565513667539,0.2975667794884573,0.2996300458908081,441760000
2009-11-27,0.2932110130786896,0.2966497627666556,0.28725050268804714,0.28885524707668064,279932000
2009-11-30,0.29940077662467957,0.2996300375503666,0.29114776590251706,0.29435728221836027,509836000
2009-12-01,0.3053613007068634,0.30880005076943434,0.2994007896669047,0.3010055342303532,461936000
2009-12-02,0.3145313560962677,0.315219111695283,0.3042151040973215,0.3060491099184419,602292000
2009-12-03,0.31705304980278015,0.32393054966657026,0.3165945552776119,0.3181992997800785,660036000
2009-12-04,0.3269108235836029,0.32828633456574696,0.31797005685717966,0.32301357890587024,824564000
2009-12-07,0.3688634932041168,0.37711650187273726,0.34616773302978454,0.36336150564420194,2732184000
2009-12-08,0.35098209977149963,0.36450786658861,0.34891883331019985,0.3629030946757913,1075512000
2009-12-09,0.35969361662864685,0.3624446113333451,0.35121134424008754,0.35465012178190713,671588000
2009-12-10,0.35327452421188354,0.36450778855295835,0.35212827442169736,0.362215288972586,417012000
2009-12-11,0.34868955612182617,0.3567133053681017,0.34777253981071427,0.3562548108769223,416744000
2009-12-14,0.3592349886894226,0.3603812383348644,0.349835730665301,0.3537329739940536,405488000
2009-12-15,0.3587764799594879,0.36473696148034274,0.35579622553468737,0.35671321428289704,446152000
2009-12-16,0.38766205310821533,0.3917885579023234,0.36955128965872747,0.3716145557201571,1683400000
2009-12-17,0.3858281970024109,0.40072947766277045,0.3800969457210271,0.3888084531344828,1016132000
2009-12-18,0.3855988383293152,0.3904130714475468,0.38101381146200664,0.38903758798323185,812828000
2009-12-21,0.39935392141342163,0.40095866612558945,0.38743292555748526,0.3878914201425677,427792000
2009-12-22,0.40989935398101807,0.41402585910360823,0.39889534943036214,0.39935384392648254,793044000
2009-12-23,0.41563063859939575,0.4167768886008603,0.40852387765881293,0.4137966331313012,442196000
2009-12-24,0.4147135317325592,0.417464525488918,0.41310878765207887,0.4167767702176413,136812000
2009-12-28,0.4080653786659241,0.41769390043604115,0.40393887323998184,0.4140258895399246,465760000
2009-12-29,0.4131088852882385,0.41425513523502727,0.40577286376578686,0.4066898801204705,475848000
2009-12-30,0.42801016569137573,0.4305319266890184,0.41402590439309617,0.417006159937013,704008000
2009-12-31,0.4282393455505371,0.4344290890752285,0.42778085109106945,0.4289271009041142,700340000
2010-01-04,0.42388367652893066,0.4268639321882343,0.41517217049741134,0.42434217109295647,800204000
2010-01-05,0.43007341027259827,0.43465841015969603,0.42227889406727903,0.42227889406727903,728648000
2010-01-06,0.4328244626522064,0.43374145182081963,0.42571770094479866,0.42984420686107544,649168000
2010-01-07,0.4243420660495758,0.4323658419131967,0.421132577567128,0.4305318367823334,547792000
2010-01-08,0.4252590537071228,0.4282393084284449,0.41838155542503297,0.42090328839788327,478168000
2010-01-11,0.4192987382411957,0.42938575678531765,0.41333822604108894,0.4275517509292262,556612000
2010-01-12,0.40508517622947693,0.4147136992593711,0.3963736697079702,0.4131089545306417,627432000
2010-01-13,0.4105871319770813,0.4119626428698664,0.39201787156825724,0.40783613752026604,508868000
2010-01-14,0.40416815876960754,0.4085238980612039,0.3972906584173457,0.40554366977156275,608524000
2010-01-15,0.39224720001220703,0.4046267190544478,0.3869744434198875,0.40118796831973,818192000
2010-01-19,0.39958298206329346,0.40210471468150616,0.38812045920973165,0.3892667087622133,545328000
2010-01-20,0.39797836542129517,0.39958313728113826,0.389266859972706,0.39453961542806965,719728000
2010-01-21,0.3908716142177582,0.4048558744915045,0.38720360345878246,0.3977491138942719,608632000
2010-01-22,0.3773457705974579,0.39339326653151363,0.37505327117830706,0.3862865074006466,1067916000
2010-01-25,0.38376495242118835,0.3911009484990448,0.380784696328345,0.383535691441446,643676000
2010-01-26,0.371614545583725,0.38445255407549306,0.37138528469579146,0.38193079362322596,714636000
2010-01-27,0.38170158863067627,0.3830770995022028,0.3672588337946655,0.37138533908049065,812504000
2010-01-28,0.3688634932041168,0.38605726581853417,0.3635907391840953,0.38468175526418136,687764000
2010-01-29,0.35281601548194885,0.3771165209818753,0.3473140003144893,0.3729900164384681,774700000
2010-02-01,0.3798675239086151,0.38055527923694926,0.35121125230552785,0.35419150717580894,949832000
2010-02-02,0.38376495242118835,0.38857921436568615,0.3773459456047784,0.37849219584596727,849812000
2010-02-03,0.3869743347167969,0.3885791064718857,0.3784920907529516,0.38032609609537177,562296000
2010-02-04,0.3645079433917999,0.3835357034574171,0.36038143692848645,0.3835357034574171,783480000
2010-02-05,0.3718438148498535,0.3727608311608953,0.3576302943231072,0.36404932651414046,604856000
2010-02-08,0.37115612626075745,0.38009689342689296,0.3638201310956326,0.37069763168707925,445160000
2010-02-09,0.36817583441734314,0.3789506061498471,0.364507850859022,0.37711660070630887,930144000
2010-02-10,0.3752825856208801,0.37872133549088155,0.36794659136396135,0.37046835220013097,535828000
2010-02-11,0.3924764394760132,0.39660294559719994,0.3784921763233137,0.3812431712945182,695980000
2010-02-12,0.3977490961551666,0.4057728454199169,0.38536958089229995,0.3897253468904163,780212000
2010-02-16,0.40508517622947693,0.40668994828696525,0.3982076753959862,0.4030219369109333,457024000
2010-02-17,0.40898239612579346,0.4103578797188741,0.39729063527645264,0.4101286461177384,876560000
2010-02-18,0.38216012716293335,0.38857913262912297,0.3716146162307107,0.38651586623172857,1515508000
2010-02-19,0.3800968825817108,0.3846818828451863,0.3782628770105692,0.3805553771423069,510548000
2010-02-22,0.3807846009731293,0.38743286710443786,0.37826284014250283,0.38170159000494547,458084000
2010-02-23,0.371614545583725,0.3835355378525094,0.36771727446135755,0.38193079362322596,489764000
2010-02-24,0.3794090449810028,0.38307705532961256,0.37367779589176964,0.37482404570961625,445868000
2010-02-25,0.37597036361694336,0.3768873800345462,0.3612983468941047,0.37069760803418506,576972000
2010-02-26,0.371385395526886,0.37688741252048225,0.3690928952784105,0.3741363903593048,393396000
2010-03-01,0.38628652691841125,0.3881205320121478,0.3686342859647911,0.37161454082601925,555868000
2010-03-02,0.38605743646621704,0.39453968242410975,0.38330644147024645,0.3897254480133513,538648000
2010-03-03,0.38124310970306396,0.39041310967813286,0.3780336206432921,0.3883498706152446,399300000
2010-03-04,0.3819308578968048,0.38582810234627307,0.3771165970700319,0.3828478469453544,557396000
2010-03-05,0.3936227262020111,0.396373721428618,0.37917996710137186,0.37917996710137186,632832000
2010-03-08,0.38789141178131104,0.394998173347553,0.38628663977497646,0.3938519232451758,439312000
2010-03-09,0.40233421325683594,0.40623145857234927,0.3915594392338575,0.3917887002113188,830832000
2010-03-10,0.40325114130973816,0.40760690791912096,0.40095864119809155,0.401187902140759,418520000
2010-03-11,0.3940810263156891,0.40141704640360426,0.3924762821697385,0.4000415358049329,540660000
2010-03-12,0.3954567015171051,0.3995832077019646,0.39339343476029515,0.39843695750221253,520352000
2010-03-15,0.39339321851730347,0.3988952328489859,0.38972523629159395,0.39499798977784345,358904000
2010-03-16,0.4071483314037323,0.40944083105389956,0.3929348117096939,0.3931640726062112,664988000
2010-03-17,0.4149428606033325,0.4204448767088826,0.40944087182653666,0.40944087182653666,651168000
2010-03-18,0.40027084946632385,0.41563059230954413,0.3966028389386506,0.41563059230954413,740964000
2010-03-19,0.3954567015171051,0.4073776981287744,0.3904131787751877,0.4062314479290223,584612000
2010-03-22,0.40187567472457886,0.40348041940520113,0.3904131463502926,0.3904131463502926,435336000
2010-03-23,0.41012871265411377,0.4121919520428378,0.40210493408002257,0.4048559563700012,493612000
2010-03-24,0.3963736295700073,0.4078361571271881,0.3956858740905506,0.4066899071043457,436252000
2010-03-25,0.3975198268890381,0.40462658701993826,0.3966028379238425,0.4021048263725214,495184000
2010-03-26,0.3975198268890381,0.4050850815025361,0.3943103381821008,0.40095857650165057,344676000
2010-03-29,0.40256333351135254,0.403480322443126,0.3945395573789526,0.40004157295584813,394456000
2010-03-30,0.40416815876960754,0.40921165356218153,0.3972906584173457,0.4071484143880058,324104000
2010-03-31,0.3988953232765198,0.40439733885548107,0.39683205718612746,0.40256333366249397,389840000
2010-04-01,0.3947688341140747,0.4053143438963047,0.3906423290980389,0.4007293443959878,339664000
2010-04-05,0.4007294178009033,0.4014171733176833,0.39683214564873626,0.39729066754576137,413636000
2010-04-06,0.3908716142177582,0.3966028639481863,0.38399408721249007,0.39568584759406517,809260000
2010-04-07,0.39339321851730347,0.4000414824186599,0.38514021068415255,0.38834972587648703,817468000
